trial,condition,eccentricity,magnitude,correct,srt_ms,keyboard_rt_ms,pre_change_ms,valid
36,control,16.0,25,1,363.523006439209,363.51990699768066,1078,1
37,control,17.0,25,1,463.61804008483887,463.61231803894043,1160,1
38,control,18.0,25,1,432.9838752746582,432.981014251709,868,1
39,control,19.0,25,1,528.6409854888916,528.6378860473633,929,1
40,control,20.0,25,1,362.00976371765137,361.9956970214844,983,1
41,control,21.0,25,1,525.1960754394531,525.1917839050293,1137,1
42,control,22.0,25,1,533.5752964019775,533.5710048675537,1037,1
43,control,23.0,25,1,532.0849418640137,532.0827960968018,1030,1
44,control,24.0,25,1,525.6137847900391,525.6118774414062,1392,1
45,control,25.0,25,1,526.2851715087891,526.2813568115234,1405,1
46,control,26.0,25,1,525.9759426116943,525.9671211242676,1210,1
47,control,27.0,25,1,532.8118801116943,532.8099727630615,1440,1
48,control,28.0,25,1,460.6599807739258,460.6518745422363,1099,1
49,control,5.0,22,1,66.42699241638184,462.54897117614746,822,1
50,control,6.0,22,1,165.2822494506836,524.7981548309326,1340,1
51,control,7.0,22,1,527.7199745178223,527.716875076294,1057,1
52,control,8.0,22,1,458.97698402404785,458.97483825683594,1370,1
53,control,9.0,22,1,164.01410102844238,592.4839973449707,870,1
54,control,10.0,22,1,163.0101203918457,462.3870849609375,1080,1
55,control,11.0,22,1,426.3617992401123,426.358699798584,920,1
56,control,12.0,22,1,531.268835067749,531.2678813934326,1369,1
57,control,13.0,22,1,526.3149738311768,526.310920715332,989,1
58,control,14.0,22,1,460.1612091064453,460.1590633392334,1320,1
59,control,15.0,22,1,360.2280616760254,360.2259159088135,1398,1
60,control,16.0,22,1,526.4379978179932,526.4360904693604,1061,1
61,control,17.0,22,1,460.0372314453125,460.0341320037842,1479,1
62,control,18.0,22,1,526.3040065765381,526.298999786377,1486,1
63,control,19.0,22,1,526.5991687774658,526.5960693359375,1267,1
64,control,20.0,22,1,520.4150676727295,520.4129219055176,1168,1
65,control,21.0,22,1,526.5328884124756,526.5281200408936,1006,1
66,control,22.0,22,1,520.4789638519287,520.4780101776123,1401,1
67,control,23.0,22,1,527.2641181945801,527.2622108459473,1448,1
68,control,24.0,22,1,527.4491310119629,527.4412631988525,1136,1
69,control,25.0,22,1,459.7642421722412,459.7623348236084,1009,1
70,control,26.0,22,1,424.93581771850586,424.9269962310791,1204,1
71,control,27.0,22,1,524.7330665588379,524.730920791626,1422,1
72,control,28.0,22,1,431.68115615844727,431.67924880981445,1250,1
73,control,5.0,22,1,165.6038761138916,590.2788639068604,1420,1
74,control,6.0,22,1,66.06698036193848,428.40003967285156,1040,1
75,control,7.0,22,1,66.0390853881836,362.6580238342285,865,1
76,control,8.0,22,1,66.37907028198242,460.47019958496094,992,1
77,control,9.0,22,1,528.2251834869385,528.2230377197266,1320,1
78,control,10.0,22,1,527.2812843322754,527.2791385650635,1317,1
79,control,11.0,22,1,428.725004196167,428.7219047546387,1036,1
80,control,12.0,22,1,360.9158992767334,360.9139919281006,950,1
81,control,13.0,22,1,529.0613174438477,529.0570259094238,822,1
82,control,14.0,22,1,590.770959854126,590.7690525054932,1436,1
83,control,15.0,22,1,368.61491203308105,368.61109733581543,1210,1
84,control,16.0,22,1,459.22088623046875,459.21778678894043,874,1
85,control,17.0,22,1,530.7719707489014,530.768871307373,1163,1
86,control,18.0,22,1,466.10307693481445,466.10093116760254,1154,1
87,control,19.0,22,1,461.22193336486816,461.21978759765625,1288,1
88,control,20.0,22,1,523.7698554992676,523.7681865692139,1151,1
89,control,21.0,22,1,362.0469570159912,362.0450496673584,1021,1
90,control,22.0,22,1,526.3853073120117,526.3831615447998,1272,1
91,control,23.0,22,1,523.5919952392578,523.5898494720459,1307,1
92,control,24.0,22,1,657.5894355773926,657.5872898101807,1067,1
93,control,25.0,22,1,462.8310203552246,462.82196044921875,858,1
94,control,26.0,22,1,527.2459983825684,527.2440910339355,1055,1
